0,0.74,0.75,0.72,0.76,0.7346938775510204,0.5666666666666667,0.8381818181818181,0.8036
1,0.76,0.782608695652174,0.72,0.8,0.7499999999999999,0.65,0.8698333333333333,0.805
2,0.75,0.7358490566037735,0.78,0.72,0.7572815533980584,0.753125,0.8312068965517241,0.78
3,0.71,0.7333333333333333,0.66,0.76,0.6947368421052631,0.76,0.8714814814814815,0.7406
4,0.85,0.8723404255319149,0.82,0.88,0.8453608247422681,0.7657142857142857,0.8980821917808219,0.86
5,0.74,0.7307692307692307,0.76,0.72,0.7450980392156863,0.6366666666666667,0.8688888888888889,0.8071999999999999
6,0.83,0.851063829787234,0.8,0.86,0.8247422680412372,0.9025,0.9001449275362319,0.839
7,0.77,0.7647058823529411,0.78,0.76,0.7722772277227723,0.7633333333333333,0.8796875,0.7974
8,0.84,0.8863636363636364,0.78,0.9,0.8297872340425532,0.698,0.8942857142857142,0.8658
9,0.72,0.8055555555555556,0.58,0.86,0.6744186046511629,0.7855555555555556,0.9061538461538462,0.7388
10,0.85,0.8571428571428571,0.84,0.86,0.8484848484848485,0.68875,0.84609375,0.8704
11,0.82,0.9,0.72,0.92,0.7999999999999999,0.778,0.873125,0.8250000000000001
12,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.8788888888888888,0.910483870967742,0.8266000000000001
13,0.84,0.8035714285714286,0.9,0.78,0.8490566037735849,0.6133333333333333,0.8665384615384616,0.8946000000000001
14,0.78,0.78,0.78,0.78,0.78,0.7606666666666667,0.9233846153846154,0.8308000000000001
15,0.85,0.8571428571428571,0.84,0.86,0.8484848484848485,0.67,0.8728571428571429,0.8807999999999999
16,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.751,0.8998591549295775,0.8580000000000001
17,0.72,0.7391304347826086,0.68,0.76,0.7083333333333334,0.6935714285714286,0.8505263157894737,0.7402000000000001
18,0.77,0.7547169811320755,0.8,0.74,0.7766990291262137,0.6733333333333333,0.8839130434782608,0.8138000000000001
19,0.8,0.8260869565217391,0.76,0.84,0.7916666666666667,0.5738461538461539,0.9146478873239436,0.846
20,0.76,0.75,0.78,0.74,0.7647058823529411,0.7184615384615385,0.8946478873239436,0.8128
21,0.75,0.7777777777777778,0.7,0.8,0.7368421052631577,0.6033333333333333,0.83140625,0.7888000000000001
22,0.78,0.7692307692307693,0.8,0.76,0.7843137254901961,0.6841666666666667,0.8849230769230769,0.8228
23,0.88,0.9130434782608695,0.84,0.92,0.8749999999999999,0.452,0.8488607594936709,0.9094
24,0.81,0.8297872340425532,0.78,0.84,0.8041237113402062,0.666,0.882,0.8402
25,0.73,0.7804878048780488,0.64,0.82,0.7032967032967035,0.598,0.8674242424242424,0.7702000000000001
26,0.82,0.8478260869565217,0.78,0.86,0.8125,0.5644444444444444,0.8690322580645161,0.86
27,0.85,0.8723404255319149,0.82,0.88,0.8453608247422681,0.6075,0.8675,0.8752
28,0.79,0.8536585365853658,0.7,0.88,0.7692307692307692,0.5166666666666667,0.8446031746031746,0.8284
29,0.73,0.7254901960784313,0.74,0.72,0.7326732673267328,0.6264705882352941,0.8833928571428571,0.7992
30,0.77,0.8292682926829268,0.68,0.86,0.7472527472527474,0.7357142857142857,0.8984848484848484,0.796
31,0.76,0.782608695652174,0.72,0.8,0.7499999999999999,0.5269230769230769,0.8633846153846154,0.8160000000000001
32,0.77,0.8292682926829268,0.68,0.86,0.7472527472527474,0.705,0.828421052631579,0.779
33,0.83,0.8235294117647058,0.84,0.82,0.8316831683168315,0.696,0.8604225352112675,0.8642
34,0.87,0.9111111111111111,0.82,0.92,0.8631578947368421,0.685,0.8427941176470588,0.8852
35,0.8,0.8571428571428571,0.72,0.88,0.782608695652174,0.7833333333333333,0.8640579710144928,0.8004
36,0.85,0.8723404255319149,0.82,0.88,0.8453608247422681,0.6166666666666667,0.8215584415584416,0.8817999999999999
37,0.8,0.8409090909090909,0.74,0.86,0.7872340425531915,0.6911111111111111,0.8823076923076923,0.832
38,0.85,0.8431372549019608,0.86,0.84,0.8514851485148515,0.6900000000000001,0.8408536585365853,0.8695999999999999
39,0.8,0.8260869565217391,0.76,0.84,0.7916666666666667,0.649,0.8633333333333333,0.8413999999999999
40,0.8,0.8125,0.78,0.82,0.7959183673469388,0.6844444444444444,0.8687096774193548,0.8392000000000002
41,0.77,0.7755102040816326,0.76,0.78,0.7676767676767676,0.7421428571428571,0.9184615384615384,0.7886
42,0.83,0.8837209302325582,0.76,0.9,0.8172043010752689,0.704,0.88,0.8396
43,0.8,0.8125,0.78,0.82,0.7959183673469388,0.6527272727272727,0.86609375,0.8384000000000001
44,0.8,0.8125,0.78,0.82,0.7959183673469388,0.6322222222222222,0.8188135593220339,0.8324000000000001
45,0.77,0.7647058823529411,0.78,0.76,0.7722772277227723,0.5886666666666667,0.818125,0.828
46,0.78,0.8181818181818182,0.72,0.84,0.7659574468085107,0.7277777777777777,0.89546875,0.8098
47,0.76,0.7954545454545454,0.7,0.82,0.7446808510638298,0.5869230769230769,0.875,0.807
48,0.74,0.74,0.74,0.74,0.74,0.764375,0.8773972602739726,0.761
49,0.85,0.8888888888888888,0.8,0.9,0.8421052631578948,0.73,0.8794285714285714,0.8720000000000001
50,0.8,0.7884615384615384,0.82,0.78,0.803921568627451,0.7576923076923077,0.8827397260273973,0.8288
51,0.82,0.8478260869565217,0.78,0.86,0.8125,0.74,0.8743478260869565,0.8388
52,0.79,0.8372093023255814,0.72,0.86,0.7741935483870969,0.7585714285714286,0.8808196721311475,0.8029999999999999
53,0.81,0.8974358974358975,0.7,0.92,0.7865168539325842,0.744,0.8671186440677966,0.8178000000000001
54,0.74,0.75,0.72,0.76,0.7346938775510204,0.7964285714285714,0.86,0.747
55,0.88,0.9130434782608695,0.84,0.92,0.8749999999999999,0.72,0.8792753623188406,0.8921999999999999
56,0.79,0.8085106382978723,0.76,0.82,0.7835051546391754,0.6135714285714285,0.8422535211267606,0.8340000000000001
57,0.85,0.8431372549019608,0.86,0.84,0.8514851485148515,0.65125,0.8394202898550724,0.8817999999999999
58,0.8,0.8125,0.78,0.82,0.7959183673469388,0.7144444444444444,0.9165625,0.8338000000000001
59,0.83,0.8837209302325582,0.76,0.9,0.8172043010752689,0.82,0.8622077922077922,0.8374
60,0.78,0.78,0.78,0.78,0.78,0.674375,0.89,0.8220000000000001
61,0.84,0.925,0.74,0.94,0.8222222222222222,0.54,0.8509230769230769,0.8566
62,0.83,0.8367346938775511,0.82,0.84,0.8282828282828283,0.7875,0.8718666666666667,0.8399999999999999
63,0.78,0.78,0.78,0.78,0.78,0.6615384615384615,0.8901587301587301,0.8332
64,0.71,0.723404255319149,0.68,0.74,0.7010309278350516,0.666875,0.846,0.7522000000000001
65,0.81,0.8297872340425532,0.78,0.84,0.8041237113402062,0.6849999999999999,0.8876,0.851
66,0.81,0.803921568627451,0.82,0.8,0.8118811881188118,0.7308333333333333,0.9077777777777778,0.8436
67,0.7,0.75,0.6,0.8,0.6666666666666665,0.618,0.8566071428571429,0.7344000000000002
68,0.8,0.7884615384615384,0.82,0.78,0.803921568627451,0.639090909090909,0.8623076923076923,0.8484
69,0.8,0.8260869565217391,0.76,0.84,0.7916666666666667,0.5833333333333334,0.80359375,0.8311999999999999
70,0.81,0.8297872340425532,0.78,0.84,0.8041237113402062,0.7211111111111111,0.8415151515151515,0.8211999999999999
71,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.78,0.8583333333333333,0.8236000000000001
72,0.87,0.9111111111111111,0.82,0.92,0.8631578947368421,0.854,0.8931343283582089,0.8792
73,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.675,0.8538709677419355,0.8368000000000001
74,0.77,0.7547169811320755,0.8,0.74,0.7766990291262137,0.714,0.8752631578947369,0.8106
75,0.82,0.8478260869565217,0.78,0.86,0.8125,0.8142857142857143,0.8557333333333333,0.8331999999999999
76,0.78,0.85,0.68,0.88,0.7555555555555556,0.6475,0.8715068493150685,0.8054000000000001
77,0.78,0.8043478260869565,0.74,0.82,0.7708333333333333,0.7818181818181817,0.8272857142857143,0.7868
78,0.78,0.8181818181818182,0.72,0.84,0.7659574468085107,0.6833333333333333,0.8760344827586207,0.8101999999999999
79,0.69,0.6862745098039216,0.7,0.68,0.693069306930693,0.6465,0.8125862068965517,0.7382
80,0.81,0.8604651162790697,0.74,0.88,0.7956989247311828,0.8533333333333333,0.89734375,0.8138
81,0.78,0.7916666666666666,0.76,0.8,0.7755102040816326,0.6809090909090909,0.88546875,0.8212
82,0.79,0.7959183673469388,0.78,0.8,0.7878787878787878,0.6923076923076923,0.8468333333333333,0.8134000000000001
83,0.81,0.8163265306122449,0.8,0.82,0.8080808080808082,0.663,0.8611842105263158,0.8498000000000001
84,0.76,0.7407407407407407,0.8,0.72,0.7692307692307692,0.7493333333333333,0.9227941176470589,0.8048000000000001
85,0.79,0.7636363636363637,0.84,0.74,0.8000000000000002,0.7369230769230769,0.8821621621621621,0.828
86,0.77,0.7872340425531915,0.74,0.8,0.7628865979381443,0.6309090909090909,0.8905263157894737,0.8124
87,0.83,0.7894736842105263,0.9,0.76,0.8411214953271027,0.725,0.8327272727272728,0.8592
88,0.78,0.75,0.84,0.72,0.7924528301886793,0.6806666666666666,0.8446913580246913,0.8357999999999999
89,0.67,0.6808510638297872,0.64,0.7,0.6597938144329897,0.7025,0.866,0.7192
90,0.82,0.8478260869565217,0.78,0.86,0.8125,0.71875,0.8973770491803279,0.8476
91,0.78,0.8043478260869565,0.74,0.82,0.7708333333333333,0.607,0.8918181818181818,0.8236
92,0.78,0.8181818181818182,0.72,0.84,0.7659574468085107,0.705,0.8668852459016393,0.7948
93,0.77,0.7547169811320755,0.8,0.74,0.7766990291262137,0.64,0.856056338028169,0.8336000000000001
94,0.78,0.8043478260869565,0.74,0.82,0.7708333333333333,0.65,0.813030303030303,0.8054000000000001
95,0.71,0.6842105263157895,0.78,0.64,0.7289719626168225,0.6747368421052632,0.8713333333333333,0.773
96,0.77,0.7547169811320755,0.8,0.74,0.7766990291262137,0.7438461538461538,0.8484507042253521,0.7918000000000001
97,0.84,0.84,0.84,0.84,0.8399999999999999,0.83375,0.8828205128205128,0.8505999999999999
98,0.73,0.7674418604651163,0.66,0.8,0.7096774193548386,0.73,0.8448387096774194,0.7496000000000002
99,0.73,0.7555555555555555,0.68,0.78,0.7157894736842104,0.666923076923077,0.8242307692307692,0.7606000000000002
